id,status,french_name,english_name,french_attribut,english_attribut,type,french_tag,english_tag,unit,validity_range,comment,CO2,main_type,sous_type
41056,Valide générique,Céréales pour petit déjeuner équilibre aux fruits,Breakfast cereals,enrichies en vitamines et minéraux,diet, Produits céréaliers > Céréales de petit-déjeuner et biscuits,"céréales de petit-déjeuner et biscuits,Agribalyse,Céréales pour petit déjeuner équilibre aux fruits","Agribalyse,Breakfast cereals,céréales de petit-déjeuner et biscuits",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,3.56,Produits céréaliers,Céréales de petit-déjeuner et biscuits
41057,Valide générique,Céréales pour petit déjeuner équilibre nature (non enrichies en vitamines et minéraux),Breakfast cereals,,diet, Produits céréaliers > Céréales de petit-déjeuner et biscuits,"céréales de petit-déjeuner et biscuits,Agribalyse,Céréales pour petit déjeuner équilibre nature (non enrichies en vitamines et minéraux)","Agribalyse,Breakfast cereals,céréales de petit-déjeuner et biscuits",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,3.56,Produits céréaliers,Céréales de petit-déjeuner et biscuits
41058,Valide générique,Céréales pour petit déjeuner équilibre nature ou au miel,Breakfast cereals,enrichies en vitamines et minéraux,diet, Produits céréaliers > Céréales de petit-déjeuner et biscuits,"céréales de petit-déjeuner et biscuits,Agribalyse,Céréales pour petit déjeuner équilibre nature ou au miel","Agribalyse,Breakfast cereals,céréales de petit-déjeuner et biscuits",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,3.56,Produits céréaliers,Céréales de petit-déjeuner et biscuits
41167,Valide générique,Goûter sec fourré (sandwiché) parfum chocolat,Biscuit (cookie),,snack w chocolate filling, Produits céréaliers > Céréales de petit-déjeuner et biscuits,"céréales de petit-déjeuner et biscuits,Agribalyse,Goûter sec fourré (sandwiché) parfum chocolat","Agribalyse,Biscuit (cookie),céréales de petit-déjeuner et biscuits",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,5.92,Produits céréaliers,Céréales de petit-déjeuner et biscuits
41168,Valide générique,Goûter sec fourré (sandwiché) parfum fruits,Biscuit (cookie),,snack with fruits filling, Produits céréaliers > Céréales de petit-déjeuner et biscuits,"céréales de petit-déjeuner et biscuits,Agribalyse,Goûter sec fourré (sandwiché) parfum fruits","Agribalyse,Biscuit (cookie),céréales de petit-déjeuner et biscuits",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,2.29,Produits céréaliers,Céréales de petit-déjeuner et biscuits
41169,Valide générique,Goûter sec fourré (sandwiché) parfum lait ou vanille,Biscuit (cookie),,snack with dairy or vanilla filling, Produits céréaliers > Céréales de petit-déjeuner et biscuits,"céréales de petit-déjeuner et biscuits,Agribalyse,Goûter sec fourré (sandwiché) parfum lait ou vanille","Agribalyse,Biscuit (cookie),céréales de petit-déjeuner et biscuits",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,5.92,Produits céréaliers,Céréales de petit-déjeuner et biscuits
40414,Valide générique,Haricot mungo germé ou pousse de soja,Mung bean,appertisé,sprouted or soy spouts," Fruits, légumes, légumineuses et oléagineux > Légumes","légumes,Agribalyse,Haricot mungo germé ou pousse de soja","Agribalyse,légumes,Mung bean",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,1.65,"Fruits, légumes, légumineuses et oléagineux",Légumes
40415,Valide générique,Haricot mungo germé ou pousse de soja,Mung bean,cru,sprouted or soy spouts," Fruits, légumes, légumineuses et oléagineux > Légumes","légumes,Agribalyse,Haricot mungo germé ou pousse de soja","Agribalyse,légumes,Mung bean",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.771,"Fruits, légumes, légumineuses et oléagineux",Légumes
40089,Valide générique,Poêlée de légumes assaisonnés aux champignons (champêtre),Vegetables pan-fried with mushrooms (country-style),surgelée,frozen, Entrées et plats composés > Plats composés,"plats composés,Agribalyse,Poêlée de légumes assaisonnés aux champignons (champêtre)","Agribalyse,plats composés,Vegetables pan-fried with mushrooms (country-style)",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Micro-onde,1.19,Entrées et plats composés,Plats composés
40677,Valide générique,Abondance,Abondance cheese,,from cow's milk, Lait et produits laitiers > Fromages,"Agribalyse,Abondance,fromages","Agribalyse,Abondance cheese,fromages",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,6.19,Lait et produits laitiers,Fromages
40230,Valide générique,Abricot,Apricot,dénoyauté,pitted," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.884,"Fruits, légumes, légumineuses et oléagineux",Fruits
40231,Valide générique,Abricot,Apricot,dénoyauté,pitted," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,1.81,"Fruits, légumes, légumineuses et oléagineux",Fruits
40228,Valide générique,Abricot au sirop,Apricot,appertisé,in syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot au sirop","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.951,"Fruits, légumes, légumineuses et oléagineux",Fruits
40229,Valide générique,Abricot au sirop,Apricot,appertisé,in syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot au sirop","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.551,"Fruits, légumes, légumineuses et oléagineux",Fruits
40226,Valide générique,Abricot au sirop léger,Apricot,appertisé,canned in light syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot au sirop léger","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.936,"Fruits, légumes, légumineuses et oléagineux",Fruits
40227,Valide générique,Abricot au sirop léger,Apricot,appertisé,canned in light syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Abricot au sirop léger","Agribalyse,fruits,Apricot",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.551,"Fruits, légumes, légumineuses et oléagineux",Fruits
41385,Valide générique,Accra de poisson,Caribbean-style fish fritters,,fish acras," Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Agribalyse,Accra de poisson,produits à base de poissons et produits de la mer","Agribalyse,Caribbean-style fish fritters,produits à base de poissons et produits de la mer",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,5.34,"Viandes, oeufs, poissons",Produits à base de poissons et produits de la mer
39594,Valide générique,Agar (algue),Seaweed,cru,agar, Aides culinaires et ingrédients divers > Algues,"Agribalyse,algues,Agar (algue)","Agribalyse,Seaweed,algues",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,6.77,Aides culinaires et ingrédients divers,Algues
41386,Valide générique,Agneau,Lamb,collier,neck," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,52.2,"Viandes, oeufs, poissons",Viandes crues
41387,Valide générique,Agneau,Lamb,collier,neck," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,41.3,"Viandes, oeufs, poissons",Viandes crues
41388,Valide générique,Agneau,Lamb,côte filet,chop fillet," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,41.3,"Viandes, oeufs, poissons",Viandes crues
41389,Valide générique,Agneau,Lamb,côte filet,chop fillet," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Poêle,52.2,"Viandes, oeufs, poissons",Viandes crues
41390,Valide générique,Agneau,Lamb,côte première,rib chop," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,41.3,"Viandes, oeufs, poissons",Viandes crues
41391,Valide générique,Agneau,Lamb,côte première,rib chop," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Poêle,52.2,"Viandes, oeufs, poissons",Viandes crues
41392,Valide générique,Agneau,Lamb,côtelette,cutlet," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,41.3,"Viandes, oeufs, poissons",Viandes crues
41393,Valide générique,Agneau,Lamb cutlet,côtelette,grilled," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb cutlet,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Poêle,52.2,"Viandes, oeufs, poissons",Viandes crues
41394,Valide générique,Agneau,Lamb,épaule,shoulder," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,33.0,"Viandes, oeufs, poissons",Viandes crues
41395,Valide générique,Agneau,Lamb,épaule,shoulder," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,33.0,"Viandes, oeufs, poissons",Viandes crues
41396,Valide générique,Agneau,Lamb,épaule,shoulder," Viandes, oeufs, poissons > Viandes cuites","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,41.7,"Viandes, oeufs, poissons",Viandes cuites
41397,Valide générique,Agneau,Lamb,épaule,shoulder," Viandes, oeufs, poissons > Viandes cuites","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,41.7,"Viandes, oeufs, poissons",Viandes cuites
41398,Valide générique,Agneau,Lamb,gigot,leg," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,52.2,"Viandes, oeufs, poissons",Viandes crues
41399,Valide générique,Agneau,Lamb,gigot,leg," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,41.3,"Viandes, oeufs, poissons",Viandes crues
41400,Valide générique,Agneau,Lamb,gigot,leg," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Poêle,52.2,"Viandes, oeufs, poissons",Viandes crues
41401,Valide générique,Agneau,Lamb,gigot,leg," Viandes, oeufs, poissons > Viandes cuites","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,52.2,"Viandes, oeufs, poissons",Viandes cuites
41402,Valide générique,Agneau,Lamb,selle,saddle," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes crues","Agribalyse,Lamb,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,41.3,"Viandes, oeufs, poissons",Viandes crues
41403,Valide générique,Agneau,Lamb,selle,saddle," Viandes, oeufs, poissons > Viandes crues","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Poêle,52.2,"Viandes, oeufs, poissons",Viandes crues
41404,Valide générique,Agneau,Lamb,selle,saddle," Viandes, oeufs, poissons > Viandes cuites","Agneau,Agribalyse,viandes cuites","Agribalyse,Lamb,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,52.2,"Viandes, oeufs, poissons",Viandes cuites
39596,Valide générique,Ail,Garlic,cru,fresh, Aides culinaires et ingrédients divers > Herbes,"Agribalyse,Ail,herbes","Agribalyse,Garlic,herbes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.356,Aides culinaires et ingrédients divers,Herbes
39595,Valide générique,Ail séché,Garlic,poudre,powder, Aides culinaires et ingrédients divers > Herbes,"Agribalyse,herbes,Ail séché","Agribalyse,Garlic,herbes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Pas de préparation,0.749,Aides culinaires et ingrédients divers,Herbes
39787,Valide générique,Alcool pur,Pure alcohol,,, Boissons > Boissons alcoolisées,"Agribalyse,Alcool pur,boisson alcoolisées","Agribalyse,Pure alcohol,boisson alcoolisées",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Réfrigéré chez le consommateur,1.12,Boissons,Boissons alcoolisées
39934,Valide générique,Aligot (purée de pomme de terre à la tomme fraîche),Mashed potatoes w fresh tome cheese,,, Entrées et plats composés > Plats composés,"Agribalyse,Aligot (purée de pomme de terre à la tomme fraîche),plats composés","Agribalyse,Mashed potatoes w fresh tome cheese,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,3.05,Entrées et plats composés,Plats composés
40232,Valide générique,Amande (avec peau),Almond,,(with peel)," Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,fruits à coque et graines oléagineuses,Amande (avec peau)","Agribalyse,Almond,fruits à coque et graines oléagineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,2.7,"Fruits, légumes, légumineuses et oléagineux",Fruits à coque et graines oléagineuses
40233,Valide générique,Amande,Almond,grillée,grilled," Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Amande,fruits à coque et graines oléagineuses","Agribalyse,Almond,fruits à coque et graines oléagineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,2.7,"Fruits, légumes, légumineuses et oléagineux",Fruits à coque et graines oléagineuses
40234,Valide générique,Amande,Almond,mondée,peeled," Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Amande,fruits à coque et graines oléagineuses","Agribalyse,Almond,fruits à coque et graines oléagineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,2.7,"Fruits, légumes, légumineuses et oléagineux",Fruits à coque et graines oléagineuses
40956,Valide générique,Amarante,Amaranth,crue,raw," Produits céréaliers > Pâtes, riz et céréales","Agribalyse,pâtes,Amarante,riz et céréales","Agribalyse,pâtes,Amaranth,riz et céréales",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,1.16,Produits céréaliers,"Pâtes, riz et céréales"
40957,Valide générique,Amidon de maïs ou fécule de maïs,Maize/corn starch,,, Produits céréaliers > Farines et pâtes à tarte,"Agribalyse,Amidon de maïs ou fécule de maïs,farines et pâtes à tarte","Agribalyse,Maize/corn starch,farines et pâtes à tarte",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,1.08,Produits céréaliers,Farines et pâtes à tarte
40239,Valide générique,Ananas,Pineapple,pulpe,pulp," Fruits, légumes, légumineuses et oléagineux > Fruits","Ananas,Agribalyse,fruits","Agribalyse,fruits,Pineapple",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,1.3,"Fruits, légumes, légumineuses et oléagineux",Fruits
40235,Valide générique,Ananas au sirop et jus d'ananas,Pineapple,appertisé,in pineapple juice and syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Ananas au sirop et jus d'ananas","Agribalyse,fruits,Pineapple",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,1.43,"Fruits, légumes, légumineuses et oléagineux",Fruits
40236,Valide générique,Ananas au sirop et jus d'ananas,Pineapple,appertisé,in pineapple juice and syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Ananas au sirop et jus d'ananas","Agribalyse,fruits,Pineapple",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.866,"Fruits, légumes, légumineuses et oléagineux",Fruits
40237,Valide générique,Ananas au sirop léger,Pineapple,appertisé,in light syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Ananas au sirop léger","Agribalyse,fruits,Pineapple",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,1.44,"Fruits, légumes, légumineuses et oléagineux",Fruits
40238,Valide générique,Ananas au sirop léger,Pineapple,appertisé,in light syrup," Fruits, légumes, légumineuses et oléagineux > Fruits","Agribalyse,fruits,Ananas au sirop léger","Agribalyse,fruits,Pineapple",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,0.866,"Fruits, légumes, légumineuses et oléagineux",Fruits
41408,Valide générique,Anchois,Anchovy,filets à l'huile,fillets," Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Agribalyse,Anchois,produits à base de poissons et produits de la mer","Agribalyse,Anchovy,produits à base de poissons et produits de la mer",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,1.77,"Viandes, oeufs, poissons",Produits à base de poissons et produits de la mer
41409,Valide générique,Anchois,Anchovy,filets roulés aux câpres,fillets," Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Agribalyse,Anchois,produits à base de poissons et produits de la mer","Agribalyse,Anchovy,produits à base de poissons et produits de la mer",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,1.77,"Viandes, oeufs, poissons",Produits à base de poissons et produits de la mer
41405,Valide générique,Anchois au sel (anchoité,Anchovy,semi-conserve),in salt (semi-preserved)," Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Agribalyse,Anchois au sel (anchoité,produits à base de poissons et produits de la mer","Agribalyse,Anchovy,produits à base de poissons et produits de la mer",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,2.15,"Viandes, oeufs, poissons",Produits à base de poissons et produits de la mer
41406,Valide générique,Anchois commun,Common anchovy,cru,raw," Viandes, oeufs, poissons > Poissons crus","Agribalyse,Anchois commun,poissons crus","Agribalyse,Common anchovy,poissons crus",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,2.15,"Viandes, oeufs, poissons",Poissons crus
41407,Valide générique,Anchois commun,Common anchovy,mariné,marinated," Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer","Agribalyse,Anchois commun,produits à base de poissons et produits de la mer","Agribalyse,Common anchovy,produits à base de poissons et produits de la mer",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,1.81,"Viandes, oeufs, poissons",Produits à base de poissons et produits de la mer
41410,Valide générique,Andouille,Chitterling sausage,,," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Andouille,charcuteries","Agribalyse,charcuteries,Chitterling sausage",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,16.2,"Viandes, oeufs, poissons",Charcuteries
41413,Valide générique,Andouille,Chitterling sausage,réchauffée à la poêle,pan-reheated," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Andouille,charcuteries","Agribalyse,charcuteries,Chitterling sausage",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,16.2,"Viandes, oeufs, poissons",Charcuteries
41411,Valide générique,Andouille de Guéméné,Chitterling sausage from Guéméné,,," Viandes, oeufs, poissons > Charcuteries","Agribalyse,charcuteries,Andouille de Guéméné","Agribalyse,charcuteries,Chitterling sausage from Guéméné",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,16.2,"Viandes, oeufs, poissons",Charcuteries
41412,Valide générique,Andouille de Vire,Chitterling sausage from Vire,,," Viandes, oeufs, poissons > Charcuteries","Agribalyse,charcuteries,Andouille de Vire","Agribalyse,charcuteries,Chitterling sausage from Vire",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,16.2,"Viandes, oeufs, poissons",Charcuteries
41415,Valide générique,Andouillette,Chitterling sausage,crue,raw," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Andouillette,charcuteries","Agribalyse,charcuteries,Chitterling sausage",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,16.1,"Viandes, oeufs, poissons",Charcuteries
41416,Valide générique,Andouillette,Chitterling sausage,sautée/poêlée,sautéed/pan-fried," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Andouillette,charcuteries","Agribalyse,charcuteries,Chitterling sausage",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,16.2,"Viandes, oeufs, poissons",Charcuteries
41414,Valide générique,Andouillette de Troyes,Chitterling sausage from Troyes,crue,raw," Viandes, oeufs, poissons > Charcuteries","Agribalyse,charcuteries,Andouillette de Troyes","Agribalyse,charcuteries,Chitterling sausage from Troyes",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,16.1,"Viandes, oeufs, poissons",Charcuteries
39597,Valide générique,Aneth,Dill,frais,fresh, Aides culinaires et ingrédients divers > Herbes,"Agribalyse,herbes,Aneth","Agribalyse,herbes,Dill",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.815,Aides culinaires et ingrédients divers,Herbes
39598,Valide générique,Ao-nori (Enteromorpha sp.),Sea lettuce (Enteromorpha sp.),séchée ou déshydratée,dried or dehydrated, Aides culinaires et ingrédients divers > Algues,"Agribalyse,algues,Ao-nori (Enteromorpha sp.)","Agribalyse,algues,Sea lettuce (Enteromorpha sp.)",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,6.77,Aides culinaires et ingrédients divers,Algues
39788,Valide générique,Apéritif à base de vin ou vermouth,Wine-based aperitif,,, Boissons > Boissons alcoolisées,"Agribalyse,Apéritif à base de vin ou vermouth,boisson alcoolisées","Agribalyse,Wine-based aperitif,boisson alcoolisées",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Réfrigéré chez le consommateur,1.1,Boissons,Boissons alcoolisées
40240,Valide générique,Arachide,Peanut,bouillie/cuite à l'eau,boiled/cooked in water," Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Arachide,fruits à coque et graines oléagineuses","Agribalyse,Peanut,fruits à coque et graines oléagineuses",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Micro-onde,4.26,"Fruits, légumes, légumineuses et oléagineux",Fruits à coque et graines oléagineuses
40241,Valide générique,Artichaut,Artichoke,appertisé,canned," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Artichaut","Agribalyse,légumes,Artichoke",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,1.85,"Fruits, légumes, légumineuses et oléagineux",Légumes
40242,Valide générique,Artichaut,Artichoke,coeur,heart," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Artichaut","Agribalyse,légumes,Artichoke",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,1.85,"Fruits, légumes, légumineuses et oléagineux",Légumes
40243,Valide générique,Artichaut,Artichoke,cru,globe," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Artichaut","Agribalyse,légumes,Artichoke",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,3.88,"Fruits, légumes, légumineuses et oléagineux",Légumes
40244,Valide générique,Artichaut,Artichoke,cuit,globe," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Artichaut","Agribalyse,légumes,Artichoke",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,1.25,"Fruits, légumes, légumineuses et oléagineux",Légumes
